ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,PERIODO,ESTU_CONSECUTIVO,ESTU_ESTUDIANTE,ESTU_PAIS_RESIDE,ESTU_TIENEETNIA,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_MCPIO_RESIDE,ESTU_COD_RESIDE_MCPIO,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_CODIGO_ICFES,COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_COD_DANE_SEDE,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION,COLE_MCPIO_UBICACION,COLE_COD_DEPTO_UBICACION,COLE_DEPTO_UBICACION,ESTU_PRIVADO_LIBERTAD,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_DEPTO_PRESENTACION,ESTU_COD_DEPTO_PRESENTACION,PUNT_GLOBAL,ESTU_NSE_INDIVIDUAL,ESTU_NSE_ESTABLECIMIENTO,ESTU_ESTADOINVESTIGACION,edad,INSE,GLOBAL_CATEGORICO
0,2,1,20171,4262,0,2,0,18,76.0,12,76001.0,5,5,5,2,0,1,1,1,1,1,1,0,1,3,3,3,3,7,10,0,4,1,0,0,16741,376001001221,34,2,0,1,1,0,376001001221,49,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,377,3,4.0,1,19.0,78.8,2
9,2,1,20221,1485,0,2,0,18,76.0,12,76001.0,5,5,4,2,1,1,1,1,1,1,1,0,1,3,3,3,3,1,1,0,4,1,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,365,3,4.0,1,16.0,79.6,2
9,2,0,20201,33214,0,2,0,18,76.0,12,76001.0,9,0,5,2,1,1,1,1,1,1,0,0,0,1,3,3,1,4,2,0,4,3,0,0,17129,376001001566,138,2,0,1,0,0,376001001566,161,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,375,2,4.0,1,16.0,60.2,2
9,2,1,20201,34281,0,2,0,18,76.0,12,76001.0,0,0,3,1,2,1,1,1,1,1,1,0,1,1,3,3,0,10,10,0,4,3,0,0,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,361,3,4.0,1,16.0,72.6,2
9,2,1,20221,1030,0,2,0,18,76.0,12,76001.0,0,5,3,0,2,1,1,1,0,0,1,0,0,1,3,3,3,10,10,0,2,1,0,0,55806,376001011464,112,2,0,1,0,0,376001011464,132,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,363,3,4.0,1,17.0,77.6,2
9,2,1,20221,1155,0,2,0,18,76.0,12,76001.0,4,5,4,3,3,1,1,1,1,1,1,0,1,3,3,3,0,6,1,0,0,1,0,0,50567,376001009176,128,2,0,1,0,0,376001009176,149,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,386,3,4.0,1,16.0,75.1,2
9,2,0,20172,15931,0,2,0,18,76.0,12,76001.0,10,10,1,1,4,1,1,1,0,1,0,1,0,2,1,0,1,10,11,0,3,1,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,63,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,370,2,3.0,1,16.0,57.1,2
9,2,0,20202,39145,0,2,0,18,76.0,12,76001.0,7,11,2,1,4,1,0,1,1,1,0,1,0,1,2,1,0,3,2,2,4,3,0,0,734749,176001007166,288,2,1,0,0,3,176001007166,309,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,372,1,3.0,1,16.0,49.4,2
9,2,0,20201,33302,0,2,0,18,76.0,12,76001.0,0,5,5,1,4,1,1,1,1,1,1,0,1,2,3,3,1,10,10,2,4,1,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,370,3,4.0,1,16.0,77.3,2
9,2,1,20171,6103,0,2,0,7,19.0,55,19573.0,4,0,1,1,2,1,1,1,1,1,0,0,0,0,3,1,1,6,10,0,2,4,1,1,17178,376001002392,63,0,0,1,0,0,376001002392,84,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,383,2,4.0,1,17.0,56.1,2
9,2,0,20172,15040,0,2,0,18,76.0,12,76001.0,1,9,6,2,0,0,1,1,0,1,0,0,0,1,3,3,3,2,11,1,0,0,0,0,17053,176001007166,288,2,1,0,0,3,176001007166,309,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,368,2,3.0,1,16.0,52.5,2
9,2,1,20171,5708,0,2,0,18,76.0,12,76001.0,0,0,2,2,1,1,1,1,1,1,1,1,1,3,0,1,3,10,1,0,2,2,0,0,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,361,3,4.0,1,16.0,70.4,2
0,2,1,20171,7159,0,2,0,18,76.0,12,76001.0,5,5,3,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,2,3,0,0,16667,376001000951,191,2,0,1,0,0,376001000951,212,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,385,3,4.0,1,18.0,83.3,2
9,2,0,20201,33358,0,2,0,18,76.0,12,76001.0,0,0,2,2,1,1,1,1,1,1,1,0,1,2,1,3,3,10,11,0,3,1,0,0,105742,376001026968,111,2,0,1,1,0,376001026968,131,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,382,3,4.0,1,16.0,70.2,2
9,2,1,20171,7060,0,2,0,18,76.0,12,76001.0,8,8,1,1,2,1,1,1,1,1,0,0,0,1,3,3,1,12,12,1,0,2,0,0,74641,376001007670,129,2,0,1,0,3,376001007670,150,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,385,2,3.0,1,15.0,57.2,2
9,2,0,20202,39319,0,2,0,18,76.0,12,76001.0,8,8,1,1,4,1,1,1,0,0,0,0,0,2,0,3,3,2,12,2,1,3,0,0,17673,176001001672,281,2,1,0,0,3,176001001672,304,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,363,2,3.0,1,16.0,54.3,2
9,2,1,20201,34703,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,10,0,1,3,3,3,20024,376001000861,99,2,0,1,0,0,376001000861,118,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,367,3,4.0,1,16.0,74.2,2
9,2,0,20221,2431,0,2,0,18,76.0,12,76001.0,10,5,3,2,1,1,1,1,1,1,1,0,0,2,1,3,1,2,2,1,2,1,0,0,105742,376001026968,111,2,0,1,1,0,376001026968,131,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,363,3,4.0,1,17.0,68.3,2
9,2,1,20171,7335,0,2,0,18,76.0,12,76001.0,0,0,3,0,2,1,1,0,1,1,1,0,1,1,1,3,0,3,8,1,0,2,0,0,17293,376001003461,165,2,0,1,0,0,376001003461,188,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,367,2,4.0,1,16.0,60.3,2
9,2,0,20202,41256,0,2,0,18,76.0,12,76001.0,11,8,1,2,4,1,0,1,0,1,0,1,1,1,0,0,2,12,3,0,4,1,3,1,36871,176001001753,283,2,1,0,0,3,176001001753,303,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,372,1,3.0,1,17.0,49.5,2
9,2,1,20172,13443,0,2,0,18,76.0,12,76001.0,10,10,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,12,8,0,1,3,0,0,89235,376001034090,88,2,0,0,0,3,376001034090,109,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,407,1,3.0,1,16.0,47.7,2
9,2,0,20201,32831,0,2,0,18,76.0,12,76001.0,1,0,2,1,4,1,1,1,1,1,1,0,1,1,3,3,1,12,10,2,0,2,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,413,3,4.0,1,17.0,68.2,2
9,2,0,20221,1750,0,2,0,18,76.0,12,76001.0,0,0,4,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,10,0,2,1,0,0,17004,376001002376,115,2,0,1,0,0,376001002376,135,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,385,3,4.0,1,16.0,76.1,2
9,2,0,20221,172,0,2,0,18,76.0,12,76001.0,5,5,3,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,1,1,3,0,0,58651,376001016750,335,2,0,1,0,0,376001016750,356,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,375,3,4.0,1,17.0,84.8,2
2,2,1,20171,5285,0,2,0,18,76.0,12,76001.0,0,0,4,2,0,1,1,1,1,1,1,0,1,3,3,3,3,1,4,2,1,1,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,395,3,4.0,1,18.0,71.8,2
9,2,1,20221,2890,0,2,0,18,76.0,12,76001.0,5,9,1,1,5,1,1,1,0,1,1,0,0,1,3,1,0,7,11,0,2,3,0,0,100552,376001012789,60,2,0,1,0,2,376001012789,79,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,378,2,3.0,1,17.0,60.9,2
9,2,1,20201,32838,0,2,0,18,76.0,12,76001.0,0,10,3,1,4,1,1,1,1,1,1,0,1,2,3,1,1,10,10,0,4,3,0,0,17061,376001001388,125,1,0,1,0,0,376001001388,146,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,361,3,4.0,1,16.0,70.2,2
9,2,1,20172,9497,0,2,0,18,76.0,12,76001.0,10,8,2,2,1,1,1,0,0,1,1,0,0,2,3,3,1,10,8,0,1,1,0,0,17590,176001005813,242,2,1,0,0,3,176001005813,267,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,361,2,3.0,1,16.0,59.5,2
9,2,0,20171,4840,0,2,0,18,76.0,12,76001.0,5,10,3,1,4,1,1,1,1,1,1,0,1,3,3,3,1,10,11,2,4,0,0,0,48298,376001012606,5,0,0,1,1,0,376001012606,12,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,380,3,4.0,1,17.0,71.8,2
9,2,1,20202,35230,0,2,0,18,76.0,12,76001.0,1,0,3,0,2,1,1,1,1,1,1,0,0,2,3,3,1,8,11,2,2,3,4,1,89359,176001032055,285,2,1,0,0,3,176001032055,326,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,375,2,3.0,1,16.0,63.1,2
9,2,1,20201,33511,0,2,0,18,76.0,12,76001.0,10,11,0,1,2,1,1,0,0,1,1,0,1,1,1,3,1,4,12,2,1,1,0,0,31401,376001000551,68,2,0,1,0,2,376001000551,89,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,386,2,3.0,1,16.0,58.1,2
9,2,0,20194,21840,0,2,0,18,76.0,12,76001.0,0,0,2,0,2,1,1,1,1,1,0,0,0,2,3,3,2,6,10,0,3,1,0,0,101758,176001003586,245,2,1,0,0,3,176001003586,270,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,362,3,3.0,1,15.0,66.1,2
9,2,0,20201,33667,0,2,0,18,76.0,12,76001.0,4,0,3,2,0,1,1,1,1,1,1,0,0,3,2,3,3,6,4,2,1,3,0,0,16691,376001001116,71,2,0,1,0,0,376001001116,92,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,17.0,65.0,2
9,2,0,20194,21681,0,2,0,18,76.0,12,76001.0,0,10,0,1,2,1,1,1,0,1,0,0,0,1,0,1,0,10,8,0,0,1,0,0,89581,376001014404,19,2,0,0,0,0,376001014404,30,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,382,2,3.0,1,16.0,57.5,2
9,2,1,20222,64797,0,2,0,18,76.0,12,76001.0,8,8,0,1,2,1,1,1,0,1,0,1,1,1,0,0,1,6,4,0,1,1,0,0,631101,376001036220,121,2,0,0,0,0,376001036220,141,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,381,2,2.0,1,15.0,54.0,2
9,2,0,20171,4410,0,2,0,18,76.0,12,76001.0,0,0,4,0,2,1,1,1,1,1,1,0,0,2,3,3,1,10,8,0,0,3,0,0,17749,376001000829,346,0,0,1,0,0,376001000829,377,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,417,3,4.0,1,17.0,68.6,2
9,2,1,20171,5280,0,2,0,18,76.0,12,76001.0,0,5,3,1,4,1,1,1,1,1,1,0,1,1,3,3,0,10,10,2,2,3,0,0,16733,376001002121,76,2,0,1,1,0,376001002121,97,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,375,3,4.0,1,17.0,73.0,2
9,2,1,20222,68222,0,2,0,18,76.0,12,76001.0,8,8,1,2,0,1,0,1,0,1,0,1,1,1,0,1,3,9,9,0,0,1,0,0,553875,276001012831,231,2,1,0,0,3,276001012831,360,1,0,5,76001,0,76,0,0,76001.0,11,25,76.0,367,1,2.0,1,15.0,49.5,2
9,2,0,20202,35935,0,2,0,18,76.0,12,76001.0,0,8,1,1,2,1,1,1,0,1,1,1,0,2,0,1,3,10,11,0,1,3,0,0,726141,176001005813,242,2,1,0,0,3,176001005813,268,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,375,2,3.0,1,17.0,59.2,2
9,2,0,20214,50208,0,2,0,18,76.0,12,76001.0,8,10,0,1,4,1,1,1,0,0,0,1,0,0,0,3,1,7,12,1,3,1,3,1,106401,376001036475,201,2,0,0,0,2,376001036475,229,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,379,2,3.0,1,16.0,52.7,2
9,2,1,20222,64005,0,2,0,18,76.0,12,76001.0,9,8,0,3,1,1,0,0,0,1,0,1,0,2,1,3,0,11,9,2,2,1,0,0,16857,176001001818,224,2,1,0,0,0,176001001818,119,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,366,1,3.0,1,16.0,47.0,2
9,2,1,20171,6360,0,2,0,18,76.0,12,76001.0,5,5,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,2,2,0,0,16774,376001002279,85,2,0,1,1,0,376001002279,106,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,380,3,4.0,1,17.0,83.3,2
9,2,1,20221,1646,0,2,0,18,76.0,12,76001.0,5,5,4,3,1,1,1,1,1,1,1,0,1,2,3,3,3,10,10,1,0,3,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,369,3,4.0,1,17.0,82.3,2
9,2,1,20214,47231,0,2,0,18,76.0,12,76001.0,8,0,2,1,1,1,1,1,1,1,1,1,1,2,3,3,1,2,2,1,1,3,0,0,734749,176001007166,288,2,1,0,0,3,176001007166,309,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,382,3,3.0,1,15.0,67.5,2
9,2,1,20222,65961,0,2,0,18,76.0,12,76001.0,4,4,1,2,1,1,1,1,1,0,0,1,0,1,1,3,0,6,11,1,4,3,0,0,17210,376001001132,176,2,0,0,0,3,376001001132,198,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,367,2,3.0,1,16.0,53.0,2
9,2,1,20221,1903,0,2,0,18,76.0,12,76001.0,0,5,4,1,4,1,1,1,1,1,1,0,0,3,1,3,1,10,10,0,1,3,0,0,17814,376001001868,343,2,0,1,0,0,376001001868,375,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,438,3,4.0,1,16.0,76.4,2
9,2,0,20194,29798,0,2,0,18,76.0,12,76001.0,10,5,0,1,2,1,1,1,0,1,1,0,0,2,0,1,0,12,10,0,2,1,0,0,17798,176001001745,212,2,1,0,0,3,176001001745,280,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,407,2,3.0,1,16.0,60.1,2
9,2,0,20171,6400,0,2,0,18,76.0,12,76001.0,5,0,5,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,11,0,0,1,0,0,16774,376001002279,85,2,0,1,1,0,376001002279,106,1,0,1,76001,0,76,0,0,76001.0,11,25,76.0,387,3,4.0,1,17.0,75.9,2
9,2,0,20171,4680,0,2,0,18,76.0,12,76001.0,0,0,5,1,2,1,1,1,1,1,1,0,1,3,3,3,3,10,10,1,1,3,0,0,17749,376001000829,346,0,0,1,0,0,376001000829,377,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,397,3,4.0,1,17.0,76.7,2
9,2,1,20172,13598,0,2,0,18,76.0,12,76001.0,10,10,1,1,2,0,1,1,1,1,0,0,0,3,1,0,3,3,11,0,2,2,0,0,17590,176001005813,242,2,1,0,0,3,176001005813,267,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,361,2,3.0,1,15.0,52.8,2
9,2,1,20221,355,0,2,0,18,76.0,12,76001.0,5,5,4,1,4,1,1,1,1,1,1,0,1,2,3,1,0,5,5,0,1,1,0,0,17806,376001001639,355,2,0,1,1,0,376001001639,386,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,364,3,4.0,1,17.0,73.5,2
9,2,1,20221,2191,0,2,0,18,76.0,12,76001.0,0,0,3,2,1,1,1,1,1,1,1,0,0,2,3,3,1,4,10,0,0,3,0,0,730200,376001000861,99,2,0,1,0,0,376001000861,118,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,383,3,4.0,1,16.0,71.1,2
9,2,1,20221,1345,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,0,2,3,3,3,10,10,0,0,3,0,0,143396,376001043617,160,2,0,1,1,0,376001043617,183,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,366,3,4.0,1,17.0,75.9,2
9,2,0,20172,11297,0,2,0,18,76.0,12,76001.0,5,0,3,2,4,1,1,1,1,1,1,0,1,2,3,3,1,5,11,1,2,3,0,0,17673,176001001672,281,2,1,0,0,3,176001001672,304,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,369,3,3.0,1,16.0,71.3,2
9,2,1,20221,2984,0,2,0,18,76.0,12,76001.0,0,0,2,0,2,1,1,1,1,1,1,0,0,0,3,3,3,10,10,1,0,3,0,1,16691,376001001116,71,2,0,1,0,0,376001001116,92,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,16.0,73.3,2
9,2,1,20172,15899,0,2,0,18,76.0,12,76001.0,10,8,3,1,2,1,1,1,1,1,1,0,1,2,3,3,1,8,11,1,0,3,0,0,17798,176001001745,212,2,1,0,0,3,176001001745,280,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,370,2,3.0,1,14.0,63.4,2
9,2,1,20171,6384,0,2,0,18,76.0,12,76001.0,4,4,1,2,4,1,1,1,1,1,0,0,0,2,3,3,2,12,8,0,2,1,0,0,46441,376001000888,193,2,0,1,0,2,376001000888,218,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,362,2,3.0,1,16.0,57.9,2
9,2,0,20221,2735,0,2,0,18,76.0,31,76364.0,4,0,4,1,4,1,1,1,1,1,1,0,0,2,3,3,1,12,11,2,0,1,0,0,105742,376001026968,111,2,0,1,1,0,376001026968,131,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,365,3,4.0,1,16.0,65.9,2
9,2,0,20221,1451,0,2,0,18,76.0,12,76001.0,0,10,2,1,2,1,1,1,1,1,1,0,0,3,1,3,0,10,12,1,2,1,3,1,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,382,3,4.0,1,17.0,65.9,2
9,2,1,20171,6919,0,2,0,18,76.0,12,76001.0,5,10,4,1,1,1,1,1,1,1,1,0,1,3,3,3,3,10,1,1,3,3,0,0,75176,376001024612,42,2,0,1,0,0,376001024612,59,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,368,3,4.0,1,16.0,75.2,2
9,2,0,20221,319,0,2,0,18,76.0,12,76001.0,0,0,3,1,4,1,1,1,1,1,1,0,1,2,3,3,1,1,8,0,2,3,0,0,17806,376001001639,355,2,0,1,1,0,376001001639,386,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,388,3,4.0,1,17.0,70.8,2
9,2,0,20222,63813,0,2,0,18,76.0,12,76001.0,8,8,2,4,0,1,1,1,1,1,1,1,1,1,3,3,3,8,2,0,2,3,2,2,735092,176001002881,286,2,1,0,0,3,176001002881,307,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,363,2,3.0,1,17.0,62.1,2
0,2,1,20172,17680,0,2,0,18,76.0,12,76001.0,0,10,2,1,4,1,1,1,1,1,0,1,1,1,1,1,1,10,10,2,0,3,0,0,17681,176001001729,278,2,1,0,0,3,176001001729,301,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,371,3,3.0,1,17.0,64.2,2
9,2,0,20201,32605,0,2,0,18,76.0,12,76001.0,5,10,4,1,2,1,1,1,1,1,1,0,1,3,3,3,0,10,11,0,0,3,0,0,17004,376001002376,115,2,0,1,0,0,376001002376,135,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,367,3,4.0,1,18.0,71.1,2
9,2,1,20221,1306,0,2,0,18,76.0,12,76001.0,0,0,3,0,2,1,1,1,1,1,0,0,0,2,3,3,1,3,10,0,2,1,0,0,17723,376001002066,330,2,0,1,0,2,376001002066,352,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,378,3,3.0,1,17.0,70.5,2
9,2,0,20214,49388,0,2,0,18,76.0,12,76001.0,4,8,1,0,5,1,1,1,1,0,0,1,0,3,0,0,3,6,4,0,1,3,0,0,754424,176001002253,261,2,1,0,0,3,176001002253,285,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,361,2,3.0,1,16.0,53.8,2
9,2,0,20221,1609,0,2,0,18,76.0,12,76001.0,5,5,5,1,2,1,1,1,1,1,1,0,0,3,3,3,3,1,11,0,1,3,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,382,3,4.0,1,17.0,77.3,2
9,2,0,20202,44498,0,2,0,18,76.0,12,76001.0,8,8,1,0,2,1,0,1,1,1,0,1,0,1,3,3,1,6,4,1,1,1,0,0,110635,176001001796,273,2,1,0,0,3,176001001796,297,1,1,4,76001,0,76,0,0,76001.0,11,25,76.0,362,2,3.0,1,17.0,54.8,2
9,2,0,20222,60068,0,2,0,18,76.0,12,76001.0,4,4,2,2,1,1,1,1,1,1,1,0,0,3,0,3,3,10,8,0,2,1,0,0,731349,176001001702,233,2,1,0,0,3,176001001702,260,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,363,3,2.0,1,17.0,66.4,2
9,2,1,20171,8669,0,2,0,18,76.0,12,76001.0,0,0,3,0,2,1,1,1,1,1,1,0,1,1,3,3,3,1,11,0,0,2,0,0,17004,376001002376,115,2,0,1,0,0,376001002376,135,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,373,3,4.0,1,17.0,68.3,2
9,2,1,20201,32603,0,2,0,18,76.0,12,76001.0,1,5,3,1,4,1,1,1,1,1,1,0,1,2,3,3,0,10,12,2,4,1,0,0,16980,376001000721,108,2,0,1,0,0,376001000721,128,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,377,3,4.0,1,16.0,71.2,2
9,2,0,20171,4517,0,2,0,18,76.0,12,76001.0,5,5,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,0,2,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,374,3,4.0,1,17.0,83.3,2
9,2,0,20171,4424,0,2,0,18,76.0,12,76001.0,0,5,4,1,4,1,1,1,1,1,1,0,1,2,3,3,3,5,10,0,2,1,0,0,17749,376001000829,346,0,0,1,0,0,376001000829,377,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,430,3,4.0,1,17.0,75.8,2
9,2,0,20171,4302,0,2,0,18,76.0,12,76001.0,5,5,5,1,1,1,1,1,1,1,1,0,1,3,3,3,3,1,10,0,4,1,0,0,16741,376001001221,34,2,0,1,1,0,376001001221,49,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,365,3,4.0,1,17.0,79.3,2
0,2,1,20222,66510,0,2,0,18,76.0,12,76001.0,0,0,1,1,4,1,1,1,1,1,1,0,0,1,1,1,1,10,11,2,0,3,3,1,160374,276001005184,249,2,1,0,0,0,276001005184,274,1,0,3,76001,0,76,0,0,76001.0,11,25,76.0,364,2,2.0,1,18.0,62.1,2
9,2,0,20171,4688,0,2,0,18,76.0,12,76001.0,0,0,5,1,4,1,1,1,1,1,1,0,1,1,3,1,1,1,1,1,0,1,0,0,17749,376001000829,346,0,0,1,0,0,376001000829,377,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,362,3,4.0,1,16.0,67.0,2
9,2,1,20171,4531,0,2,0,18,76.0,12,76001.0,0,0,5,1,1,1,1,1,1,1,1,0,1,2,3,3,3,10,7,0,4,1,0,0,17335,376001000276,32,2,0,1,0,0,376001000276,47,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,389,3,4.0,1,16.0,72.8,2
9,2,0,20201,32794,0,2,0,18,76.0,12,76001.0,5,5,4,1,4,1,1,1,1,1,1,0,1,3,3,3,3,10,10,0,4,3,0,0,79160,376001013441,77,2,0,1,1,0,376001013441,98,1,0,0,76001,0,76,0,0,76001.0,11,25,76.0,392,3,4.0,1,18.0,84.8,2
9,2,1,20214,52576,0,2,0,18,76.0,12,76001.0,5,0,2,1,2,1,1,1,1,1,1,0,1,3,0,3,1,2,4,2,4,3,3,1,265066,176001001818,224,2,1,0,0,0,176001001818,119,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,364,3,2.0,1,16.0,67.7,2
9,2,1,20172,15959,0,2,0,18,76.0,12,76001.0,0,10,1,2,1,1,1,1,1,1,0,0,0,2,1,3,1,5,11,0,0,3,0,0,17210,376001001132,45,2,0,0,0,3,376001001132,63,1,1,1,76001,0,76,0,0,76001.0,11,25,76.0,371,2,3.0,1,15.0,60.1,2
9,2,0,20221,2458,0,2,0,18,76.0,12,76001.0,8,0,4,1,4,1,1,1,0,1,1,0,0,3,2,3,1,1,1,2,1,4,2,0,48298,376001012606,5,0,0,1,1,0,376001012606,12,1,1,0,76001,0,76,0,0,76001.0,11,25,76.0,377,3,4.0,1,15.0,66.4,2
9,2,1,20222,62763,0,2,0,18,76.0,12,76001.0,8,8,2,2,4,1,1,1,0,0,0,0,0,0,1,1,1,12,11,0,1,3,3,1,737825,176001003161,217,2,1,0,0,3,176001003161,248,1,1,5,76001,0,76,0,0,76001.0,11,25,76.0,370,1,2.0,1,17.0,49.7,2
